Postcode,Latitude,Longitude,Total Crimes
11203,40.648657,-73.922171,0
11203,40.648657,-73.922171,0
11203,40.648657,-73.922171,0
11203,40.648657,-73.922171,0
11203,40.648657,-73.922171,50
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,0
11208,40.691146,-73.868328,41
11208,40.657459,-73.874756,0
11208,40.657459,-73.874756,0
11208,40.657459,-73.874756,9
11229,40.609912,-73.948512,47
11217,40.688834,-73.976905,12
11211,40.705898,-73.955611,3
11207,40.667456,-73.894747,0
11219,40.627784,-74.004485,0
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,0
11207,40.667456,-73.894747,57
11225,40.670349,-73.961695,0
11225,40.670349,-73.961695,0
11225,40.670349,-73.961695,0
11225,40.670349,-73.961695,0
11225,40.670349,-73.961695,37
11214,40.613262,-74.003404,28
11211,40.712184,-73.939722,0
11211,40.712184,-73.939722,0
11211,40.712184,-73.939722,0
11219,40.642834,-73.992948,1
11211,40.712184,-73.939722,122
11213,40.67944,-73.932407,0
11213,40.67944,-73.932407,0
11213,40.67944,-73.932407,0
11213,40.67944,-73.932407,0
11213,40.67944,-73.932407,33
11216,40.685004,-73.947152,0
11216,40.685004,-73.947152,0
11216,40.685004,-73.947152,0
11216,40.685004,-73.947152,0
11216,40.685004,-73.947152,5
11215,40.669629,-73.979287,0
11215,40.669629,-73.979287,0
11215,40.669629,-73.979287,0
11215,40.669629,-73.979287,0
11215,40.669629,-73.979287,43
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,0
11226,40.649787,-73.95855,48
11203,40.658893,-73.942458,0
11203,40.658893,-73.942458,0
11203,40.658893,-73.942458,0
11203,40.658893,-73.942458,0
11203,40.658893,-73.942458,45
11237,40.69697,-73.910791,0
11237,40.69697,-73.910791,0
11237,40.69697,-73.910791,0
11237,40.69697,-73.910791,0
11237,40.69697,-73.910791,46
11220,40.637282,-74.023849,7
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,0
11235,40.594124,-73.937696,24
11236,40.641474,-73.898254,0
11236,40.641474,-73.898254,0
11236,40.641474,-73.898254,0
11236,40.641474,-73.898254,27
11204,40.620446,-73.981795,0
11204,40.620446,-73.981795,0
11204,40.620446,-73.981795,30
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,0
11236,40.633285,-73.916735,33
11201,40.690145,-73.989132,19
11230,40.620525,-73.959285,23
11235,40.580894,-73.935952,0
11223,40.589268,-73.981738,36
11237,40.69737,-73.913171,1
11232,40.65571,-74.005197,15
11201,40.694926,-73.986015,0
11201,40.694926,-73.986015,0
11201,40.694926,-73.986015,0
11201,40.694926,-73.986015,23
11225,40.667195,-73.951167,6
11225,40.669567,-73.961962,36
11222,40.721981,-73.953281,0
11222,40.721981,-73.953281,0
11222,40.721981,-73.953281,0
11222,40.721981,-73.953281,17
11208,40.678276,-73.87596,30
11235,40.582585,-73.963477,18
11213,40.675612,-73.938843,0
11213,40.675612,-73.938843,0
11213,40.675612,-73.938843,32
11211,40.715073,-73.954754,0
11211,40.715073,-73.954754,0
11211,40.715073,-73.954754,0
11211,40.715073,-73.954754,36
11217,40.683559,-73.98027,0
11217,40.683559,-73.98027,0
11217,40.683559,-73.98027,22
11207,40.674135,-73.89643,13
11214,40.604879,-73.994404,6
11223,40.589317,-73.98131,0
11224,40.577208,-73.985953,8
11226,40.645016,-73.963208,3
11208,40.687145,-73.878547,0
11201,40.684524,-73.990993,24
11201,40.697339,-73.985016,0
11201,40.697339,-73.985016,0
11201,40.697339,-73.985016,0
11201,40.697339,-73.985016,18
11217,40.686499,-73.979649,7
11214,40.606792,-74.00806,3
11207,40.677697,-73.886936,1
11207,40.661072,-73.886942,1
11225,40.6701,-73.954972,7
11231,40.677969,-74.014363,5
11215,40.676668,-73.985258,0
11215,40.676668,-73.985258,0
11215,40.676668,-73.985258,4
11207,40.657212,-73.888852,0
11215,40.660976,-73.988297,0
11215,40.660976,-73.988297,0
11215,40.660976,-73.988297,2
11218,40.63228,-73.973898,0
11212,40.65911,-73.920368,5
10034,40.85899,-73.922894,2
11226,40.640066,-73.947253,1
11221,40.695056,-73.92814,10
11239,40.646599,-73.878441,3
11238,40.676094,-73.97038,1
11207,40.67715,-73.903953,27
11217,40.678983,-73.976497,0
11217,40.678983,-73.976497,0
11217,40.678983,-73.976497,0
11212,40.666518,-73.924057,15
11238,40.678488,-73.962105,9
11221,40.694507,-73.929107,11
11205,40.695332,-73.969243,12
11218,40.649404,-73.971736,2
11220,40.639571,-74.01976,1
11221,40.688831,-73.920906,15
11216,40.68538,-73.954302,5
11232,40.65571,-74.005197,0
11221,40.689842,-73.925506,0
11215,40.656944,-73.983115,0
11203,40.643889,-73.922732,0
11234,40.613881,-73.912167,0
10038,40.71276,-73.997489,2
10002,40.713273,-73.991339,2
10014,40.732593,-74.006466,4
10032,40.834899,-73.941085,1
10028,40.777455,-73.960713,3
10035,40.801007,-73.939349,0
10035,40.801007,-73.939349,0
10035,40.801007,-73.939349,8
10032,40.838954,-73.936838,0
10024,40.785287,-73.97343,0
10024,40.785287,-73.97343,0
10024,40.785287,-73.97343,2
10039,40.824319,-73.93712,21
10011,40.744349,-74.000253,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,0
10029,40.793763,-73.949381,5
10009,40.721807,-73.979022,0
10036,40.761448,-73.988019,0
10036,40.761448,-73.988019,0
10036,40.761448,-73.988019,4
10003,40.729636,-73.983818,0
10003,40.729636,-73.983818,0
10003,40.729636,-73.983818,13
10002,40.72154,-73.986648,12
10002,40.718895,-73.979308,8
10002,40.720581,-73.985645,0
10002,40.720581,-73.985645,0
10002,40.720581,-73.985645,0
10002,40.720581,-73.985645,30
10032,40.831227,-73.942143,6
10035,40.805953,-73.935179,0
10035,40.805953,-73.935179,0
10035,40.805953,-73.935179,0
10035,40.805953,-73.935179,5
10001,40.748818,-73.999646,4
10009,40.726473,-73.975181,4
10027,40.81027,-73.957482,2
10003,40.735161,-73.982027,0
10003,40.735161,-73.982027,0
10003,40.735161,-73.982027,0
10011,40.735692,-73.999026,1
10002,40.715905,-73.990895,0
10027,40.815256,-73.955325,0
10027,40.815256,-73.955325,0
10027,40.815256,-73.955325,0
10027,40.815256,-73.955325,0
10027,40.815256,-73.955325,31
10024,40.780822,-73.976855,0
10024,40.780822,-73.976855,0
10024,40.780822,-73.976855,0
10024,40.780822,-73.976855,1
10035,40.798884,-73.933319,0
10035,40.798884,-73.933319,0
10035,40.798884,-73.933319,11
10010,40.738548,-73.982455,0
10010,40.738548,-73.982455,0
10010,40.738548,-73.982455,2
10033,40.853466,-73.934048,0
10029,40.785258,-73.941526,11
10034,40.866053,-73.924835,0
10034,40.866053,-73.924835,0
10034,40.866053,-73.924835,0
10034,40.866053,-73.924835,11
10025,40.800119,-73.962837,4
10002,40.713684,-73.986336,0
10002,40.713684,-73.986336,0
10002,40.713684,-73.986336,0
10002,40.713684,-73.986336,0
10002,40.713684,-73.986336,4
10029,40.797577,-73.94128,14
10019,40.763866,-73.985939,23
10009,40.729589,-73.982555,7
10009,40.727892,-73.978525,0
10009,40.727892,-73.978525,0
10009,40.727892,-73.978525,0
10009,40.724117,-73.986381,0
10009,40.724117,-73.986381,0
10009,40.724117,-73.986381,2
10023,40.774919,-73.982745,0
10009,40.72438,-73.98138,0
10009,40.72438,-73.98138,0
10009,40.72438,-73.98138,0
10009,40.72438,-73.98138,7
10128,40.777911,-73.947757,2
10011,40.742129,-74.002198,0
10011,40.742129,-74.002198,0
10011,40.742129,-74.002198,0
10011,40.742129,-74.002198,5
10029,40.791179,-73.947776,12
10025,40.795157,-73.973292,0
10025,40.795157,-73.973292,0
10025,40.795157,-73.973292,5
10027,40.806768,-73.951061,5
10035,40.802419,-73.942634,9
10029,40.793194,-73.942548,0
10029,40.793194,-73.942548,0
10029,40.793194,-73.942548,4
10025,40.789526,-73.967574,0
10025,40.789526,-73.967574,0
10006,40.709196,-74.012022,12
10025,40.789526,-73.967574,3
10024,40.781958,-73.977638,0
10026,40.802207,-73.954142,0
10026,40.802207,-73.954142,0
10026,40.802207,-73.954142,24
10282,40.716668,-74.013542,0
10282,40.716668,-74.013542,0
10282,40.716668,-74.013542,1
10032,40.839305,-73.936159,0
10032,40.839305,-73.936159,0
10032,40.839305,-73.936159,0
10032,40.839305,-73.936159,15
10030,40.815016,-73.945123,5
10031,40.829832,-73.944789,0
10035,40.800256,-73.937558,12
10002,40.719029,-73.975891,1
10034,40.867826,-73.917059,8
10029,40.785671,-73.942548,0
10029,40.785671,-73.942548,0
10029,40.785671,-73.942548,0
10029,40.788952,-73.944538,0
10029,40.785671,-73.942548,12
10029,40.79564,-73.94441,4
10029,40.794872,-73.938719,5
10010,40.736094,-73.980663,7
10029,40.791881,-73.946558,2
10029,40.795146,-73.948368,6
10002,40.715915,-73.979893,0
10019,40.765878,-73.988823,2
10035,40.796668,-73.930966,1
10026,40.801689,-73.954908,3
10128,40.780706,-73.948553,2
10033,40.846542,-73.935205,3
10016,40.744838,-73.978116,1
10029,40.79307,-73.942303,0
10029,40.79307,-73.942303,0
10029,40.79307,-73.942303,0
10029,40.79307,-73.942303,24
10025,40.791728,-73.970845,0
10025,40.791728,-73.970845,0
10025,40.791728,-73.970845,0
10002,40.716553,-73.993092,0
10025,40.791728,-73.970845,6
10029,40.788952,-73.944538,0
10040,40.860412,-73.927936,0
10029,40.788952,-73.944538,3
10030,40.819767,-73.944433,14
10002,40.714201,-73.995087,4
10027,40.810431,-73.955809,0
10027,40.810431,-73.955809,0
10027,40.810511,-73.955997,0
10027,40.810511,-73.955997,5
10038,40.710729,-73.996631,3
10032,40.841321,-73.938506,0
10032,40.841321,-73.938506,0
10032,40.841321,-73.938506,3
10027,40.814637,-73.951912,5
10013,40.718903,-73.998438,0
10002,40.716553,-73.993092,0
10002,40.716553,-73.993092,0
10002,40.716553,-73.993092,18
10033,40.850626,-73.934377,0
10033,40.850626,-73.934377,0
10033,40.850626,-73.934377,7
10037,40.809672,-73.939872,2
10002,40.71457,-73.983724,0
10002,40.71457,-73.983724,0
10002,40.71457,-73.983724,11
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10030,40.817372,-73.947712,0
10031,40.826295,-73.946845,0
10030,40.817372,-73.947712,43
10002,40.711549,-73.986542,4
10002,40.71925,-73.983056,7
10002,40.718383,-73.984452,5
10033,40.848908,-73.930948,0
10033,40.848908,-73.930948,0
10033,40.848908,-73.930948,18
10027,40.8063,-73.948013,0
10027,40.8063,-73.948013,0
10027,40.8063,-73.948013,8
10025,40.799178,-73.964842,0
10025,40.799178,-73.964842,0
10025,40.799178,-73.964842,11
10029,40.789295,-73.939262,8
10031,40.826295,-73.946845,0
10031,40.826295,-73.946845,0
10027,40.810928,-73.948938,4
10035,40.797302,-73.936365,0
10035,40.797302,-73.936365,0
10035,40.797302,-73.936365,13
10075,40.770419,-73.951135,0
10075,40.770419,-73.951135,0
10075,40.770419,-73.951135,6
10027,40.81755,-73.953041,6
10025,40.794264,-73.968706,0
10032,40.836536,-73.937159,0
10032,40.836536,-73.937159,0
10032,40.836536,-73.937159,6
10025,40.802917,-73.965613,0
10025,40.802917,-73.965613,0
10025,40.802917,-73.965613,23
10024,40.788865,-73.971847,0
10021,40.77205,-73.958066,1
10128,40.781227,-73.955673,17
10029,40.792122,-73.951961,0
10029,40.792122,-73.951961,0
10029,40.792122,-73.951961,11
10033,40.845469,-73.940468,0
10033,40.845469,-73.940468,0
10033,40.845469,-73.940468,0
10030,40.814422,-73.943664,8
10034,40.866706,-73.923948,0
10034,40.866706,-73.923948,0
10034,40.866706,-73.923948,0
10040,40.859243,-73.927792,2
10027,40.807843,-73.955569,2
10065,40.763736,-73.95815,0
10026,40.798511,-73.949251,3
10040,40.856693,-73.937093,1
10002,40.719598,-73.977904,11
10040,40.852631,-73.927604,0
10028,40.775078,-73.953096,1
10023,40.771925,-73.987328,6
10031,40.820953,-73.951145,0
10031,40.820953,-73.951145,0
10031,40.820953,-73.951145,0
10031,40.820953,-73.951145,8
10030,40.821535,-73.940941,0
10280,40.70644,-74.017818,0
10030,40.821535,-73.940941,0
10030,40.821535,-73.940941,13
10027,40.819572,-73.957823,6
10037,40.813184,-73.937322,2
10034,40.8654,-73.921101,0
10128,40.784826,-73.949611,0
10128,40.784826,-73.949611,0
10128,40.784826,-73.949611,2
10023,40.778059,-73.984449,0
10039,40.824495,-73.936997,1
10035,40.797467,-73.930868,0
10035,40.797467,-73.930868,0
10035,40.797467,-73.930868,8
10026,40.802136,-73.947828,4
10026,40.797874,-73.949699,4
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,0
10040,40.86079,-73.930672,7
10027,40.815458,-73.952908,0
10007,40.71602,-74.011035,1
10065,40.763842,-73.964222,0
10044,40.763894,-73.947916,0
10280,40.70644,-74.017818,0
10280,40.70644,-74.017818,0
10016,40.74428,-73.972591,0
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,0
10004,40.70568,-74.013302,21
10036,40.761479,-73.995823,0
10011,40.739178,-73.9955,0
10039,40.826126,-73.937982,0
10029,40.793856,-73.934028,0
10029,40.793856,-73.934028,0
10029,40.793856,-73.934028,14
10036,40.757729,-73.983078,35
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10011,40.742867,-74.002136,0
10031,40.82074,-73.949097,0
10011,40.742867,-74.002136,51
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,0
10002,40.716778,-73.989337,26
10002,40.712399,-73.984497,9
10011,40.741657,-73.999307,1
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,0
10032,40.833687,-73.942072,3
10003,40.735494,-73.987659,0
10003,40.735494,-73.987659,42
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,0
10040,40.855954,-73.927051,36
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,0
10024,40.785803,-73.974614,45
10003,40.732447,-73.983031,0
10003,40.732447,-73.983031,0
10003,40.732447,-73.983031,0
10003,40.732447,-73.983031,24
10282,40.71759,-74.013748,7
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,6
10023,40.773629,-73.985273,8
10022,40.75924,-73.967203,0
10022,40.75924,-73.967203,0
10022,40.75924,-73.967203,15
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10128,40.780763,-73.94869,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,43
10029,40.790543,-73.944356,4
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,9
10025,40.797559,-73.966837,14
10002,40.72252,-73.990728,0
10002,40.72252,-73.990728,0
10002,40.72252,-73.990728,12
10038,40.711442,-74.000851,0
10038,40.711442,-74.000851,0
10004,40.704487,-74.011556,0
10038,40.711442,-74.000851,0
10038,40.711442,-74.000851,0
10014,40.728677,-74.005993,0
10038,40.711442,-74.000851,43
10033,40.85051,-73.934485,6
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,27
10031,40.818188,-73.950356,35
10011,40.745156,-73.996074,37
10013,40.7244,-74.004625,0
10013,40.7244,-74.004625,0
10013,40.7244,-74.004625,12
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,25
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,15
10014,40.729412,-74.006148,0
10014,40.728677,-74.005993,0
10014,40.728677,-74.005993,13
10128,40.783625,-73.945637,31
10010,40.738952,-73.985479,7
10003,40.732716,-73.984665,11
10003,40.725725,-73.9883,3
10003,40.730038,-73.992632,8
10019,40.767791,-73.987531,0
10019,40.768343,-73.989108,0
10019,40.767791,-73.987531,0
10019,40.767791,-73.987531,23
10023,40.772007,-73.987479,0
10013,40.718219,-74.010519,0
10024,40.786616,-73.979507,3
10021,40.770187,-73.953608,4
10007,40.713814,-74.00557,1
10010,40.741497,-73.991512,0
10010,40.74193,-73.986521,1
10004,40.701695,-74.011631,3
10011,40.736518,-73.994858,0
10011,40.736518,-73.994858,0
10011,40.736518,-73.994858,4
10006,40.70873,-74.012332,16
10029,40.792741,-73.947428,2
10036,40.755843,-73.984382,0
10034,40.871278,-73.911516,1
10003,40.73859,-73.989911,0
10035,40.807987,-73.940061,4
10027,40.81242,-73.953315,1
10034,40.871245,-73.912141,1
10001,40.747621,-73.990454,1
10001,40.753091,-73.99764,0
10030,40.815509,-73.944202,10
10038,40.711313,-74.005472,0
10031,40.828498,-73.945239,1
11370,40.770335,-73.894476,0
11375,40.725098,-73.845091,0
11373,40.737718,-73.887429,8
11373,40.739115,-73.882487,1
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,16
11378,40.718935,-73.912208,2
11103,40.759363,-73.912902,6
11377,40.745244,-73.90872,6
11377,40.742633,-73.892805,2
11373,40.737613,-73.86851,0
11368,40.74056,-73.854131,0
11413,40.68588,-73.757319,0
11102,40.768985,-73.922428,0
11102,40.768985,-73.922428,0
11102,40.768985,-73.922428,2
11427,40.732112,-73.73246,2
11368,40.749381,-73.867354,0
11355,40.758689,-73.824832,2
11354,40.774512,-73.819284,2
11355,40.761249,-73.811808,2
11354,40.765162,-73.8288,1
11355,40.75146,-73.817849,2
11358,40.765133,-73.790083,0
11358,40.765133,-73.790083,0
11358,40.765133,-73.790083,8
11365,40.736922,-73.77799,3
11368,40.747126,-73.854824,0
11356,40.778601,-73.843187,0
11434,40.68031,-73.774432,1
11361,40.757064,-73.770122,0
11358,40.764763,-73.794683,0
11428,40.727134,-73.735077,0
11429,40.711753,-73.736624,0
11423,40.713759,-73.769439,0
11412,40.690828,-73.763907,0
11434,40.67588,-73.758505,0
11422,40.671561,-73.734043,0
11433,40.694125,-73.790675,0
11433,40.694125,-73.790675,0
11433,40.694125,-73.790675,2
11361,40.769601,-73.770863,2
11692,40.594538,-73.795304,15
11691,40.593834,-73.76174,14
11436,40.672727,-73.788164,3
11364,40.746202,-73.758752,0
11693,40.606353,-73.820445,1
11379,40.719867,-73.875093,1
11435,40.695238,-73.807364,0
11418,40.699015,-73.832356,0
11434,40.661122,-73.766733,0
11691,40.603622,-73.749097,0
11691,40.603622,-73.749097,0
11691,40.603622,-73.749097,3
11418,40.70292,-73.824221,1
11419,40.694004,-73.816617,0
11418,40.69919,-73.835299,0
11378,40.728735,-73.890699,1
11413,40.68173,-73.753429,4
11421,40.692179,-73.852636,0
11368,40.742668,-73.863307,4
11419,40.68867,-73.836205,0
11417,40.67641,-73.846773,0
11416,40.681172,-73.856918,1
11418,40.697836,-73.846558,0
11362,40.762708,-73.733694,3
11385,40.696556,-73.897405,2
11372,40.749266,-73.888817,1
11103,40.762103,-73.914227,0
11385,40.711203,-73.905286,3
11434,40.673769,-73.775951,0
11434,40.673769,-73.775951,0
11434,40.673769,-73.775951,12
11368,40.748838,-73.865161,0
11378,40.729215,-73.893624,3
11364,40.745201,-73.767446,0
11385,40.698476,-73.905556,1
11106,40.760852,-73.941143,0
11357,40.785909,-73.818058,0
11434,40.67282,-73.769252,0
11385,40.703765,-73.912344,1
11435,40.704072,-73.811771,0
11105,40.771512,-73.90633,0
11105,40.772863,-73.914708,0
11432,40.708898,-73.803938,1
11379,40.711815,-73.871238,1
11385,40.703779,-73.896374,0
11373,40.745923,-73.880205,0
11418,40.697033,-73.839213,1
11385,40.703661,-73.885107,0
11385,40.706041,-73.902584,4
11363,40.771186,-73.739252,0
11432,40.710624,-73.783423,0
11420,40.674991,-73.808371,1
11421,40.694518,-73.859659,0
11363,40.769271,-73.749369,0
11415,40.711419,-73.828628,0
11420,40.679984,-73.822078,0
11375,40.715585,-73.843898,4
11373,40.733514,-73.877857,0
11691,40.608467,-73.764548,2
11691,40.595779,-73.781876,5
11691,40.593779,-73.767199,0
11358,40.756013,-73.799706,0
11420,40.679584,-73.831547,0
11428,40.720713,-73.747001,15
11101,40.758831,-73.93938,8
11101,40.756891,-73.934523,0
11385,40.705516,-73.862208,4
11694,40.578261,-73.854403,0
11004,40.744099,-73.709845,0
11433,40.700606,-73.782302,2
11435,40.709463,-73.813376,0
11412,40.703585,-73.765838,4
11385,40.704406,-73.875183,4
11355,40.745526,-73.829309,4
11420,40.68405,-73.815834,2
11105,40.780347,-73.916655,2
11436,40.678296,-73.79562,1
11420,40.665058,-73.811701,1
11377,40.741131,-73.918945,4
11106,40.766264,-73.930709,1
11369,40.764646,-73.871641,1
11356,40.790638,-73.839771,0
11361,40.759517,-73.784029,0
11432,40.716617,-73.794637,1
11413,40.682114,-73.74992,0
11426,40.731729,-73.717859,0
11412,40.70799,-73.755269,5
11427,40.720154,-73.757367,0
11412,40.698279,-73.752654,0
11417,40.6781,-73.839948,8
11422,40.659728,-73.735176,6
11374,40.72814,-73.863582,0
11434,40.686798,-73.781247,0
11105,40.775589,-73.90509,4
11436,40.684142,-73.801479,15
11368,40.755451,-73.855192,1
11375,40.714978,-73.853372,0
11372,40.754661,-73.887112,5
11414,40.659873,-73.835068,0
11411,40.697309,-73.740948,18
11369,40.758377,-73.879089,0
11372,40.754837,-73.874605,0
11104,40.745537,-73.923776,2
11377,40.757499,-73.908898,3
11377,40.753037,-73.900123,2
11378,40.716609,-73.903669,0
11366,40.726769,-73.806894,0
11420,40.67956,-73.8106,0
11413,40.673069,-73.743173,0
11413,40.673069,-73.743173,0
11413,40.673069,-73.743173,8
11374,40.732289,-73.853825,2
11361,40.756139,-73.772862,2
11361,40.76936,-73.783943,1
11435,40.688103,-73.800415,0
11419,40.690798,-73.821657,2
11364,40.749036,-73.777213,0
11365,40.740565,-73.809131,0
11367,40.720924,-73.823362,2
11367,40.729741,-73.818446,1
11106,40.757309,-73.926733,2
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,13
11360,40.782298,-73.779099,0
11360,40.782298,-73.779099,0
11360,40.782298,-73.779099,1
11102,40.771336,-73.929086,2
11004,40.741944,-73.712965,1
11365,40.734572,-73.795484,4
11374,40.720924,-73.86135,1
11374,40.730941,-73.853164,1
11411,40.685492,-73.729982,1
11365,40.74391,-73.788133,1
11423,40.724479,-73.777454,0
11365,40.741803,-73.779634,1
11694,40.584109,-73.825711,0
11413,40.656126,-73.753207,0
11693,40.589508,-73.805361,8
11357,40.778095,-73.800163,0
11354,40.775253,-73.819347,3
11426,40.750007,-73.721607,0
11426,40.750007,-73.721607,0
11426,40.750007,-73.721607,1
11364,40.736177,-73.753159,0
11418,40.697961,-73.84796,2
11355,40.759844,-73.820548,0
11355,40.759844,-73.820548,0
11355,40.759844,-73.820548,6
11375,40.722707,-73.851699,9
11001,40.734318,-73.709137,0
11001,40.734318,-73.709137,0
11001,40.734318,-73.709137,0
11412,40.70646,-73.753579,0
11412,40.70646,-73.753579,0
11412,40.70646,-73.753579,14
11357,40.792483,-73.809741,0
11357,40.78365,-73.807838,5
11422,40.653006,-73.736395,0
11375,40.722782,-73.837946,0
11691,40.600199,-73.743968,10
11692,40.593967,-73.786182,0
11104,40.740088,-73.926214,0
11365,40.731369,-73.805116,3
11367,40.736653,-73.813346,3
11417,40.67124,-73.845141,0
11417,40.67124,-73.845141,0
11417,40.67124,-73.845141,32
11364,40.754201,-73.760636,0
11106,40.757065,-73.932664,0
11106,40.757065,-73.932664,0
11106,40.757065,-73.932664,15
11364,40.737678,-73.756791,0
11374,40.734642,-73.860737,0
11414,40.658089,-73.844432,1
11426,40.745948,-73.727456,0
11357,40.783608,-73.794654,2
11416,40.683858,-73.84747,17
11372,40.753078,-73.884906,1
11364,40.747747,-73.745747,2
11354,40.770387,-73.828617,0
11691,40.5993,-73.758206,1
11365,40.737517,-73.794031,5
11435,40.710024,-73.812508,5
11367,40.735275,-73.823778,1
11375,40.736524,-73.851455,0
11362,40.759404,-73.731299,0
11372,40.750172,-73.880363,0
11434,40.674519,-73.789399,1
11694,40.580928,-73.831836,0
11422,40.674831,-73.736713,2
11694,40.580928,-73.831836,0
11694,40.580928,-73.831836,2
11420,40.675771,-73.816938,0
11420,40.675771,-73.816938,0
11420,40.675771,-73.816938,0
11420,40.675771,-73.816938,24
11369,40.758408,-73.874472,1
11369,40.75747,-73.875279,0
11377,40.734294,-73.897557,0
11372,40.752866,-73.893193,1
11413,40.664597,-73.758748,0
11413,40.664597,-73.758748,0
11413,40.664597,-73.758748,18
11414,40.665909,-73.851216,0
11102,40.767305,-73.923246,0
11418,40.693606,-73.844631,0
11102,40.766792,-73.922589,0
11102,40.766792,-73.922589,1
11355,40.749545,-73.822073,0
11355,40.749545,-73.822073,0
11355,40.749545,-73.822073,12
11423,40.713094,-73.780468,27
11385,40.699149,-73.903799,2
11354,40.771265,-73.831525,0
11355,40.754654,-73.826759,0
11385,40.707121,-73.914998,2
11379,40.715344,-73.886215,0
11413,40.664218,-73.760249,0
11691,40.60729,-73.7494,0
11421,40.691765,-73.849006,0
11428,40.720619,-73.731997,4
11426,40.746231,-73.727614,0
11433,40.707537,-73.785626,1
11373,40.735609,-73.878535,0
11433,40.693518,-73.796727,1
11432,40.70643,-73.803444,2
11372,40.754241,-73.873769,2
11368,40.75788,-73.859201,0
11385,40.713022,-73.908306,0
11368,40.755418,-73.869017,0
11104,40.742572,-73.922603,0
11416,40.683104,-73.850121,0
11369,40.761565,-73.872242,0
11434,40.675633,-73.783342,0
11434,40.675633,-73.783342,0
11434,40.675633,-73.783342,17
11101,40.742956,-73.959196,0
11101,40.742956,-73.959196,0
11101,40.742956,-73.959196,0
11101,40.742956,-73.959196,2
11361,40.771755,-73.780296,16
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,39
11364,40.752333,-73.75599,43
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,42
11367,40.738139,-73.824944,85
11365,40.740724,-73.79283,17
11106,40.756534,-73.925121,0
11427,40.733066,-73.738756,0
